cls,kind,file,line,seconds,direct,callee,enclosing,failing_verdict
A,subprocess timeout=,plugin/programs/tests/test_vacuous_exit_corpus_census.py,41,_T,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_verilator_coverage_is_measured_not_claimed.py,106,900,yes,subprocess.run,_measure,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_vibe_ic_one_shot_runner.py,54,timeout,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_vibe_ic_one_shot_runner.py,157,90,yes,subprocess.run,test_need_phase1_auto_detects_prompt_input,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_vibe_ic_one_shot_runner.py,227,timeout,yes,subprocess.run,_run_env,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_w4_absent_condition_is_not_a_pass.py,151,_T,yes,subprocess.run,_origin_main_fcc,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_w4_absent_condition_is_not_a_pass.py,290,_T,yes,subprocess.run,_run_reachability,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_w4_absent_condition_is_not_a_pass.py,333,_T,yes,subprocess.run,test_static_gate_reports_the_undeclared_set_in_its_json,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_w4_absent_condition_is_not_a_pass.py,553,_T,yes,subprocess.run,test_static_gate_covers_the_advisory_surface_too,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_w6_pdk_revision_is_recorded.py,143,120,yes,subprocess.run,test_a_tree_that_states_no_revision_is_not_determined_and_exits_1,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_w6_pdk_revision_is_recorded.py,286,180,yes,subprocess.run,_publish,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_wall_clock_bound_standing_in_for_a_verdict.py,99,300,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_wall_clock_bound_standing_in_for_a_verdict.py,149,300,yes,subprocess.run,test_a_missing_tree_is_undetermined_not_a_pass,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_wall_clock_bound_standing_in_for_a_verdict.py,155,300,yes,subprocess.run,test_a_bad_invocation_is_rc_3,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_wall_clock_bound_standing_in_for_a_verdict.py,164,1800,yes,subprocess.run,test_the_shipped_tree_runs_advisory_and_states_its_denominator,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_wall_clock_bound_standing_in_for_a_verdict.py,186,900,yes,subprocess.run,test_an_empty_population_is_undetermined_not_a_pass,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,114,timeout,call-through,subprocess.TimeoutExpired,wait,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,130,100,call-through,?,test_supervise_hung_is_stalled_with_fake_clock,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,156,100,call-through,?,test_supervise_progressing_runs_to_natural_exit,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,180,100,call-through,?,test_supervise_ceiling_backstops_cpu_burning_loop,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,198,1.0,call-through,?,test_run_supervised_progressing_output_not_killed,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,215,0.4,call-through,?,test_run_supervised_can_ignore_chatty_output_and_watch_domain_events,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,225,1.0,call-through,?,test_run_supervised_hung_is_stalled,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,measured elapsed vs literal,plugin/programs/tests/test_watchdog.py,230,res.elapsed_s Lt 6.0,assert,,test_run_supervised_hung_is_stalled,a wall-clock number decides the test verdict
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,243,1.5,call-through,?,test_run_supervised_cpu_silent_not_killed_before_ceiling,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,measured elapsed vs literal,plugin/programs/tests/test_watchdog.py,248,res.elapsed_s Gt 2.5,assert,,test_run_supervised_cpu_silent_not_killed_before_ceiling,a wall-clock number decides the test verdict
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,252,5.0,call-through,?,test_run_supervised_fast_normal_natural_rc_no_kill,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,261,5.0,call-through,?,test_run_supervised_nonzero_rc_propagates,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,274,5.0,call-through,?,test_run_supervised_bytes_output_decoded_to_str,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,282,5.0,call-through,?,test_run_supervised_launch_error_returns_127,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,296,1.0,call-through,?,test_run_supervised_custom_kill_callback_invoked,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_watchdog.py,332,10000,call-through,?,_abort_harness,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_wave76_skill_md_chip_agnostic.py,132,30,yes,subprocess.run,test_audit_tool_runs_clean,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_wave80_mixed_signal_otp_aid_acceptance.py,44,60,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_wrapper_argv_forwarding.py,101,60,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tests/test_xlsx_extract.py,13,15,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tracked_symlink_portability_check.py,239,60,yes,subprocess.run,main,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tracked_symlink_target_present_check.py,163,60,yes,subprocess.run,_repo_root,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tracked_symlink_target_present_check.py,176,60,yes,subprocess.run,_git_toplevel,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tracked_symlink_target_present_check.py,189,180,yes,subprocess.run,tracked_symlinks,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tracked_symlink_target_present_check.py,208,180,yes,subprocess.run,tracked_path_count,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tracked_symlink_target_present_check.py,224,180,yes,subprocess.run,broken,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/tracked_symlink_target_present_check.py,277,60,yes,subprocess.run,_is_ignored,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/transition_fault_atpg_run.py,578,timeout,call-through,_run_in_docker,_ensure_cut,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/transition_fault_atpg_run.py,628,timeout,call-through,_run_in_docker,_gate_levelise,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/transition_fault_atpg_run.py,1029,"min(timeout, 120)",call-through,_liberty_structure_text,run_tdf_atpg,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/transition_fault_atpg_run.py,1036,"min(timeout, 300)",call-through,_ensure_cut,run_tdf_atpg,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/transition_fault_atpg_run.py,1048,"min(timeout, 300)",call-through,_gate_levelise,run_tdf_atpg,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/transition_fault_atpg_run.py,1181,"min(timeout, 120)",call-through,_detect_sat_solver,run_tdf_atpg,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/transition_fault_atpg_run.py,1191,"max(30, int(wall))",call-through,_run_in_docker,run_tdf_atpg,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/transition_fault_atpg_run.py,1485,args.timeout,call-through,run_tdf_atpg,main,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/programs/verilator_timing_fallback_check.py,125,300,yes,subprocess.run,adjudicate,handler records a FAILING verdict
A,except Timeout,plugin/programs/verilator_timing_fallback_check.py,130,(handler),handler,subprocess.TimeoutExpired,adjudicate,"return 1, (""VERILATOR_BUILD_TIMEOUT: Verilator build exceeded 300s → "" ""cannot adjudicate; the FLOOR-D stands."")"
A,subprocess timeout=,plugin/programs/verilator_timing_fallback_check.py,144,120,yes,subprocess.run,adjudicate,handler records a FAILING verdict
A,except Timeout,plugin/programs/verilator_timing_fallback_check.py,146,(handler),handler,subprocess.TimeoutExpired,adjudicate,"return 1, (""VERILATOR_SIM_TIMEOUT: the golden's TB did not finish within "" ""120s under Verilator → no faithful pass; the FLOOR-D stands."")"
A,subprocess timeout=,plugin/tools/phase1_engine/nl_ingest.py,803,timeout,call-through,urllib.request.urlopen,call_anthropic_extract,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,plugin/tools/phase1_engine/tests/test_typical_scaffolds_retired.py,454,60,yes,subprocess.run,test_the_defaults_dir_resolves_from_a_cwd_OUTSIDE_the_repo,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/gatekeeper_status_poller.py,105,timeout,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/protected_landing_transition.py,1252,180,yes,subprocess.run,build_push_preflight_receipt,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/protected_landing_transition.py,1263,180,yes,subprocess.run,build_push_preflight_receipt,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/routed_def_corpus.py,326,operational_grace,call-through,?,_manifest,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/staged_version_claim_check.py,244,60,yes,subprocess.run,_diff_unified_zero,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/test_check_version_sync_with_commit.py,44,60,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/test_landing_runtime_preflight_gate.py,207,_HEAVY,yes,subprocess.run,_runnerless_python,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/test_landing_runtime_preflight_gate.py,217,_QUICK,yes,subprocess.run,_runnerless_python,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/test_landing_runtime_preflight_gate.py,233,_QUICK,yes,subprocess.run,_real_site_dir,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/test_landing_runtime_preflight_gate.py,343,_HEAVY,yes,subprocess.run,_run_block,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/test_landing_runtime_preflight_gate.py,485,_QUICK,yes,subprocess.run,test_an_inner_bound_is_a_real_bound,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/test_landing_runtime_preflight_gate.py,495,1,yes,subprocess.run,test_an_inner_bound_is_a_real_bound,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/test_phase_b_activated_parity.py,153,_GIT_BOUND,yes,subprocess.run,_git,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/test_phase_b_activated_parity.py,166,_GIT_BOUND,yes,subprocess.run,_git_bytes,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/test_run_suite_in_eda_image.py,73,timeout,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/test_staged_version_claim_check.py,29,10,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/ci/test_trusted_test_selection.py,227,60,yes,subprocess.run,test_nested_progress_schedule_matches_live_pytest_collection,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/core_agent/claim.py,62,60,yes,subprocess.run,_gh_post,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/core_agent/claim.py,89,60,yes,subprocess.run,_gh_list,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/flow_runner.py,358,300,yes,subprocess.run,run_phase2,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/gen_flow_gate_header.py,100,14400,yes,subprocess.run,run_suite,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/gen_matrix_63x8_census.py,621,_GIT_LS_TIMEOUT_S,yes,subprocess.run,tracked_corpus_files,handler records a FAILING verdict
A,subprocess timeout=,tools/ic_collector/collector_v2.py,116,45,yes,subprocess.run,download_pdf,handler records a FAILING verdict
A,subprocess timeout=,tools/ic_collector/db_importer.py,39,10,yes,subprocess.run,run_sql,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/issue_state_notify.py,118,20,call-through,urllib.request.urlopen,_http_json,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/liar_census.py,3557,timeout,call-through,CorpusCtx,corpus_pass,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/minio_store.py,48,30,yes,subprocess.run,mc_cmd,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/phase1_engine/nl_ingest.py,803,timeout,call-through,urllib.request.urlopen,call_anthropic_extract,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/phase1_engine/tests/test_typical_scaffolds_retired.py,454,60,yes,subprocess.run,test_the_defaults_dir_resolves_from_a_cwd_OUTSIDE_the_repo,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,except Timeout,tools/phase1_menu.py,374,(handler),handler,subprocess.TimeoutExpired,_regen_datasheet,"print(f"" Error: Timed out after 120s"") self._log(""Datasheet re-generation: TIMEOUT"") return ""failed"""
A,except Timeout,tools/phase1_menu.py,423,(handler),handler,subprocess.TimeoutExpired,_regen_appnote,"print(f"" Error: Timed out after 120s"") return ""failed"""
A,subprocess timeout=,tools/pipeline_run.py,155,120,yes,subprocess.run,_run_yosys_synth,handler records a FAILING verdict
A,except Timeout,tools/pipeline_run.py,176,(handler),handler,subprocess.TimeoutExpired,_run_yosys_synth,"return False, 0, ""Yosys synthesis timed out"""
A,subprocess timeout=,tools/test_d9_corpus_baseline.py,244,2,call-through,d9.run_cell,test_timeout_kills_the_whole_process_group,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/test_gatekeeper_land_lanes.py,216,timeout,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/test_gatekeeper_land_lanes.py,342,60,call-through,_run,test_the_exit_trap_leaves_no_lane_descendant_alive,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/test_gatekeeper_land_lanes.py,537,60,yes,subprocess.run,test_the_pipe_form_really_does_lose_a_match,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/test_gatekeeper_land_review_budget.py,63,60,yes,subprocess.run,_drive,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/test_gatekeeper_land_review_budget.py,212,60,yes,subprocess.run,_drive_through_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/test_gatekeeper_land_review_budget.py,305,60,yes,subprocess.run,_review_argv,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/test_issue_state_notify.py,110,10,yes,subprocess.run,_run_classifier_cli,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/test_liar_census.py,677,_T,yes,subprocess.run,test_the_mutation_replaces_the_verdict_and_keeps_every_side_effect,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/test_liar_census.py,794,_T,yes,subprocess.run,test_the_mutation_never_writes_inside_the_checkout,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
A,subprocess timeout=,tools/tests/test_gen_flow_gate_header_liveness.py,40,30,yes,subprocess.run,_run,TimeoutExpired escapes -> process crashes / test ERRORs -> recorded as a defect
B,except Timeout,plugin/mcp-eda/src/devices/fpga/terasic-de10lite/driver.py,136,(handler),handler,subprocess.TimeoutExpired,run,"return 124, e.stdout or """", (e.stderr or """") + f""\n[timeout after {timeout_s}s]"""
B,except Timeout,plugin/programs/_klayout_launch.py,135,(handler),handler,subprocess.TimeoutExpired,run,"return 124, """", f""klayout timed out after {timeout}s"""
B,except Timeout,plugin/programs/_klayout_launch.py,148,(handler),handler,subprocess.TimeoutExpired,run_argv,"return 124, """", f""command timed out after {timeout}s"""
B,except Timeout,plugin/programs/_klayout_launch.py,196,(handler),handler,subprocess.TimeoutExpired,run,"return 124, """", f""klayout (container) timed out after {timeout}s"""
B,except Timeout,plugin/programs/_klayout_launch.py,211,(handler),handler,subprocess.TimeoutExpired,run_argv,"return 124, """", f""command (container) timed out after {timeout}s"""
B,subprocess timeout=,plugin/programs/_ppa/closure.py,1268,600,yes,subprocess.run,measure,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/_run_isolation.py,303,(handler),handler,subprocess.TimeoutExpired,run_against_copy,"rc, out, err = 124, (e.stdout or b"""").decode(errors=""replace""), \ f""timeout after {timeout}s"""
B,subprocess timeout=,plugin/programs/analog_a3_netlist_emit.py,915,120,yes,subprocess.run,verify_with_ngspice,handler records UNKNOWN/NOT_MEASURED
B,subprocess timeout=,plugin/programs/analog_a3_netlist_emit.py,922,300,yes,subprocess.run,verify_with_ngspice,handler records UNKNOWN/NOT_MEASURED
B,subprocess timeout=,plugin/programs/analog_a3_netlist_emit.py,931,120,yes,subprocess.run,verify_with_ngspice,handler records UNKNOWN/NOT_MEASURED
B,subprocess timeout=,plugin/programs/analog_a3_netlist_emit.py,959,900,yes,subprocess.run,verify_with_ngspice,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/atomic_write_pr_attribution.py,116,(handler),handler,subprocess.TimeoutExpired,_run,"return 124, b"""", f""timeout after {timeout}s: {' '.join(args)}"".encode()"
B,except Timeout,plugin/programs/caravel_wrapper_harden_driver.py,122,(handler),handler,subprocess.TimeoutExpired,default_runner,"def _dec(x): if x is None: return """" return x.decode(""utf-8"", ""replace"") if isinstance(x, bytes) else str(x) return 124, _dec(e.stdout), f""timeout after {timeout}s"""
B,except Timeout,plugin/programs/clause_smoke_tb.py,391,(handler),handler,subprocess.TimeoutExpired,_run,"out = e.stdout if isinstance(out, bytes): out = out.decode(""utf-8"", ""replace"") return 124, out or """", ""timeout"""
B,except Timeout,plugin/programs/design_one_shot_runner.py,422,(handler),handler,subprocess.TimeoutExpired,_run,"partial = e.stdout if isinstance(partial, bytes): partial = partial.decode(errors=""replace"") return 124, partial or """", f""TIMEOUT after {timeout}s: {e}"""
B,except Timeout,plugin/programs/design_one_shot_runner.py,570,(handler),handler,subprocess.TimeoutExpired,_docker_exec_raw,"partial = e.stdout if isinstance(partial, bytes): partial = partial.decode(errors=""replace"") return 124, partial or """", f""TIMEOUT after {timeout}s: {e}"""
B,subprocess timeout=,plugin/programs/design_one_shot_runner.py,14387,1800,yes,subprocess.run,step_dft_lec_chain,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/design_one_shot_runner.py,14577,(handler),handler,subprocess.TimeoutExpired,step_dft_lec_chain,"_to = getattr(exc, ""timeout"", None) _dft_disclose_skip( dft_dir / ""dft_atpg_not_run.json"", f""Fault ATPG exceeded its wall budget of {_to}s — the engine was "" f""running, not unable. This is a BUDGET ou"
B,subprocess timeout=,plugin/programs/design_one_shot_runner.py,14689,_tdf_atpg_subprocess_timeout_s(),yes,subprocess.run,step_dft_lec_chain,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/design_one_shot_runner.py,14712,(handler),handler,subprocess.TimeoutExpired,step_dft_lec_chain,"_to = getattr(exc, ""timeout"", None) _dft_disclose_skip( _tdf_not_run, f""transition-delay-fault ATPG exceeded its wall budget of {_to}s — "" f""the SAT engine was running, not unable. This is a BUDGET ou"
B,subprocess timeout=,plugin/programs/design_one_shot_runner.py,14770,600,call-through,_docker_exec,step_dft_lec_chain,handler records UNKNOWN/NOT_MEASURED
B,subprocess timeout=,plugin/programs/design_one_shot_runner.py,14854,_LEC_PRODUCER_TIMEOUT_S,yes,subprocess.run,step_dft_lec_chain,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/diff_verify_harness.py,418,(handler),handler,subprocess.TimeoutExpired,_run,"out = e.stdout if isinstance(out, bytes): out = out.decode(""utf-8"", ""replace"") return 124, out or """", ""timeout"""
B,except Timeout,plugin/programs/digital_hardmacro_gen.py,542,(handler),handler,subprocess.TimeoutExpired,_sh,"return 124, """", f""timed out after {timeout}s"""
B,except Timeout,plugin/programs/fault_atpg_run.py,1269,(handler),handler,subprocess.TimeoutExpired,_run_docker,"return 124, """", ( f""docker client backstop fired after "" f""{deadline + _CE.CLIENT_GRACE_S}s: the container-side deadline "" f""({deadline}s) did not fire first, so the container — not the "" f""engine — i"
B,subprocess timeout=,plugin/programs/flow_gate_grid.py,329,300,yes,subprocess.run,_delegate,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/flow_gate_grid.py,331,(handler),handler,subprocess.TimeoutExpired,_delegate,"return 2, f""{program.name} exceeded the 300s delegate budget"""
B,except Timeout,plugin/programs/fmeda_fault_injection_coverage.py,859,(handler),handler,subprocess.TimeoutExpired,_run_injection_host,"return 124, """", ""iverilog/vvp timed out"""
B,except Timeout,plugin/programs/fmeda_fault_injection_coverage.py,900,(handler),handler,subprocess.TimeoutExpired,run_injection_iverilog,"return 124, """", ""iverilog/vvp timed out"""
B,subprocess timeout=,plugin/programs/gatekeeper_review.py,2017,timeout,yes,subprocess.run,_run_program,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/general_precheck.py,405,(handler),handler,subprocess.TimeoutExpired,default_runner,"return 124, """", ""[timeout]"""
B,except Timeout,plugin/programs/harness_exact_selfverify.py,249,(handler),handler,subprocess.TimeoutExpired,_run,"return 124, """", ""timeout"""
B,except Timeout,plugin/programs/latency_conformance_check.py,1883,(handler),handler,subprocess.TimeoutExpired,_run,"out = e.stdout if isinstance(out, bytes): out = out.decode(""utf-8"", ""replace"") return 124, out or """", ""timeout"""
B,except Timeout,plugin/programs/mpw_precheck_driver.py,241,(handler),handler,subprocess.TimeoutExpired,default_docker_runner,"out = e.stdout or """" err = e.stderr or """" if isinstance(out, bytes): out = out.decode(""utf-8"", ""replace"") if isinstance(err, bytes): err = err.decode(""utf-8"", ""replace"") return 124, out, err + ""\n[tim"
B,except Timeout,plugin/programs/nda_diff_scan_check.py,177,(handler),handler,subprocess.TimeoutExpired,_git,"return 124, """", (f""git {' '.join(args)[:120]} did not return within "" f""{_GIT_TIMEOUT_S}s"")"
B,except Timeout,plugin/programs/phase1_doc_one_shot_runner.py,502,(handler),handler,subprocess.TimeoutExpired,_run,"return 124, """", f""TIMEOUT after {timeout}s"""
B,subprocess timeout=,plugin/programs/phase1_doc_one_shot_runner.py,60415,120,yes,subprocess.run,main,handler records UNKNOWN/NOT_MEASURED
B,subprocess timeout=,plugin/programs/phase1_doc_one_shot_runner.py,64410,300,yes,subprocess.run,main,handler records UNKNOWN/NOT_MEASURED
B,subprocess timeout=,plugin/programs/phase1_doc_one_shot_runner.py,64467,300,yes,subprocess.run,main,handler records UNKNOWN/NOT_MEASURED
B,except Timeout,plugin/programs/phase1_verify_aggregate.py,169,(handler),handler,subprocess.TimeoutExpired,_run_check,"return CheckResult(name=name, exit_code=124, stdout_tail="""", stderr_tail=""timeout"")"
B,except Timeout,plugin/programs/phase23_completion_self_audit_check.py,81,(handler),handler,subprocess.TimeoutExpired,_run_compliance,"partial = (e.stdout or """") if isinstance(partial, bytes): partial = partial.decode(errors=""replace"") return 124, (f""Overall: AUDIT_TIMEOUT\n"" f""AUDIT TIMEOUT after {budget}s — the compliance audit "" f"
B,except Timeout,plugin/programs/phase3_one_shot_runner.py,1017,(handler),handler,subprocess.TimeoutExpired,_docker_exec_raw,"return (124, _as_text(e.stdout), f""TIMEOUT after {timeout}s: {e}"")"
B,subprocess timeout=,plugin/programs/phase3_one_shot_runner.py,11951,120,yes,subprocess.run,step_synth,handler records UNKNOWN/NOT_MEASURED
B,subprocess timeout=,plugin/programs/phase3_one_shot_runner.py,29967,_ILLEGAL_OVERLAP_GATE_TIMEOUT,yes,subprocess.run,_run_illegal_overlap_gate,handler records UNKNOWN/NOT_MEASURED
B,subprocess timeout=,plugin/programs/phase3_one_shot_runner.py,32189,timeout_s,yes,subprocess.run,run_at_speed_atpg_producers,handler records UNKNOWN/NOT_MEASURED
B,subprocess timeout=,plugin/programs/phase3_one_shot_runner.py,32744,1800,yes,subprocess.run,step_digital_hardmacro_gen,handler records UNKNOWN/NOT_MEASURED
