path	verdict	evidence
/tmp/claude-1000/-home-reyerchu-vibe-ic/8328ea92-f9d6-4ce0-b019-64119776e1f5/scratchpad/wt5/m3	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/fixtures/matrix_d3_output_manifest.json) = 448e4e69289ff159c249141cdc94dd96866c2fd3cb11ad56f23db086f5745ed6 here, 26867805535816817892a1a024b889710f504634db9d3031796ba1d1f6aac6bc on main (+30/-203 lines vs main); that file is json, 1339 lines — { [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/8328ea92-f9d6-4ce0-b019-64119776e1f5/scratchpad/wt6/d7	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/flow/phase1_phase2_phase3.yaml) = bcb325918adaeb6929a090e6e4c32d0ea61b9f728a05d0a8260eb17069d3c062 here, 5f691984067c906ff022a7d117f16e8aa268d0e2f32e64abe66d5a430d84e4ae on main (+52/-1376 lines vs main); that file is yaml, 4996 lines — Vibe-IC Phase 1+2+3 Canonical Flow Definition [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/8328ea92-f9d6-4ce0-b019-64119776e1f5/scratchpad/wt6/led	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(benchmark-data/ic/spm/v1.9.96_gf180mcuD/reports/write_ledger.json) = 8fef30c42e0adcb09ea6a3ca6de8e933415caa3b1515af7fb219b4eb8074d89b here, (no such path on origin/main) on main (main has no file at this path); that file is json, 8646 lines — { [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/8328ea92-f9d6-4ce0-b019-64119776e1f5/scratchpad/wt7/c1044	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(benchmark-data/evidence_citation_baseline.json) = a79422e04329f15edb70b6499c29d8415a24ffb087f1eee10a0f2a8a7720d944 here, (no such path on origin/main) on main (main has no file at this path); that file is json, 117 lines — { [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/8328ea92-f9d6-4ce0-b019-64119776e1f5/scratchpad/wt8/pr1100	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 3 of the 3 file(s) it changed hold bytes main does not have. sha256(benchmark-data/evidence_citation_baseline.json) = cd0097bcabc2210aa5b8fcc247defe4b1672be51514a2b57a88ad0ab43c7be31 here, (no such path on origin/main) on main (main has no file at this path); that file is json, 145 lines — { [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/8328ea92-f9d6-4ce0-b019-64119776e1f5/scratchpad/wt8/pr1103	LANDED	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. its entire change-set is benchmark-data/ic/INDEX.md, benchmark-data/ic/retention.json, and those bytes are byte-identical in vibeic/benchmark-data's main — the repository that has owned that path since v1.10.56. Everything it holds reached a main. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693, and re-checked against a FRESH fetch of vibeic/benchmark-data (bcf2f94c745); re-measure before acting]
/tmp/claude-1000/-home-reyerchu-vibe-ic/8328ea92-f9d6-4ce0-b019-64119776e1f5/scratchpad/wt9/pr1107	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 94754771684, whose plugin manifest is byte-identical to the one on disk. 3 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/step_internal_fail_bubble_up_baseline.json) = 9cc2c8696110f0ea1137d21168d20420a0d5dcaf720b1cac5d5b9c9ec9fcff80 here, e3f2e375938a359a4aeb8d00911cf734970d1829ac15a0c08ac9a19291c0eb25 on main (+9/-88 lines vs main); that file is json, 19 lines — { [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 94754771684; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/8328ea92-f9d6-4ce0-b019-64119776e1f5/scratchpad/wtk/p	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/ci_targeted_test_select.py) = 46adc915f1955c5f03716e494330eeafa0de9828ce0070325ce0e2909d483747 here, 546d9dd1dbe01178edab10c8226cbd9599b147eec59211f5146b1a4cf4738240 on main (+0/-268 lines vs main); that file is python, 1453 lines — ci_targeted_test_select.py — pick a FAST targeted pytest subset for the [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/c13d13fa-4881-4c06-8b99-ba3b1138c6fe/scratchpad/wt-1190	LANDED	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. sha256 identical on 1/1 files it changed vs its base (e.g. vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue509_phase2_scaffold_gen_is_oracle_only.py), against main a00f53f2094. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting]
/tmp/claude-1000/-home-reyerchu-vibe-ic/c13d13fa-4881-4c06-8b99-ba3b1138c6fe/scratchpad/wt-1199	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 3 of the 3 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/step_internal_fail_bubble_up_baseline.json) = 7acd65752a659c09e5dbec85ea87b1fbd2c69682b0cdb322ec6ff2ef4d6e553a here, e3f2e375938a359a4aeb8d00911cf734970d1829ac15a0c08ac9a19291c0eb25 on main (+7/-95 lines vs main); that file is json, 10 lines — { [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/c13d13fa-4881-4c06-8b99-ba3b1138c6fe/scratchpad/wt-1207	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(tools/ci/_gate_dispatch.sh) = 5e53cfbb277fdac6c5194e9adb902db80e2214daa71b6cc8ed34fe88a38010f0 here, bc52987bafe4e020b1869252e3d1a18ef7245cc4a4aa5b329072ce66a1d5e67e on main (+116/-1319 lines vs main); that file is shell, 640 lines — tools/ci/_gate_dispatch.sh — how a hygiene gate is RUN and RECORDED. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/c13d13fa-4881-4c06-8b99-ba3b1138c6fe/scratchpad/wt-1213	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/phase1_coverage_report_present_check.py) = 40371230a872388ab8dc89b99ef16076220038cdc334474eb56f6161ba0bd389 here, 87f8df12756142e2e938026981da1835c72a7ebe1c458ccd7bd615e50026bae2 on main (+0/-20 lines vs main); that file is python, 461 lines — phase1_coverage_report_present_check.py — gate (BACKLOG-v13 Wave 5). [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/c13d13fa-4881-4c06-8b99-ba3b1138c6fe/scratchpad/wt-red	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit a38902d1693, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_issue1169_methodology_brace_citations_resolve.py) = 58dba61ed8d9d181d085cbc84c70a1b67ee9711c8efa8af8c99b78b922a233e7 here, (no such path on origin/main) on main (main has no file at this path); that file is python, 93 lines — Every brace-notation evidence citation in `benchmark-data/ic/METHODOLOGY.md` [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base a38902d1693; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/de4573f1-a270-47da-a0f7-90910c1416aa/scratchpad/b32	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ab5a23a28b2, whose plugin manifest is byte-identical to the one on disk. 34 of the 121 file(s) it changed hold bytes main does not have. sha256(benchmark-data/ic/INDEX.md) = ef98fd8a589957473005e5a5113c87e1f031e386c63bdb202f31b249c1df7ea2 here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 84 lines — `benchmark-data/ic/` — what each published cell IS [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ab5a23a28b2; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/de4573f1-a270-47da-a0f7-90910c1416aa/scratchpad/comp6	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 25 of the 29 file(s) it changed hold bytes main does not have. sha256(benchmark-data/ic/spm/SOURCE_MANIFEST.md) = f0ce5b3b1c3e876cdf6e2952a9e08ef6896637b162c274e7b31a7e18d2df217e here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 39 lines — SOURCE_MANIFEST — spm [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/de4573f1-a270-47da-a0f7-90910c1416aa/scratchpad/compN	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 79 of the 113 file(s) it changed hold bytes main does not have. sha256(benchmark-data/ic/spm/SOURCE_MANIFEST.md) = f0ce5b3b1c3e876cdf6e2952a9e08ef6896637b162c274e7b31a7e18d2df217e here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 39 lines — SOURCE_MANIFEST — spm [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/de4573f1-a270-47da-a0f7-90910c1416aa/scratchpad/hd	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/gate_host_independence_check.py) = 60679977c3384e5ba48599d86639a10c345708f58af2e9a52a673d47ae4f40c6 here, 9f1890efeaf4db6facb710c2e2c0f92029e347cc781001241a71e240915f9c53 on main (+142/-750 lines vs main); that file is python, 826 lines — gate_host_independence_check.py — the same commit must give the same verdict. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/claude-1000/-home-reyerchu-vibe-ic/de4573f1-a270-47da-a0f7-90910c1416aa/scratchpad/probe3	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 3d13e2c59eb, whose plugin manifest is byte-identical to the one on disk. 83 of the 117 file(s) it changed hold bytes main does not have. sha256(benchmark-data/ic/spm/SOURCE_MANIFEST.md) = f0ce5b3b1c3e876cdf6e2952a9e08ef6896637b162c274e7b31a7e18d2df217e here, (no such path on origin/main) on main (main has no file at this path); that file is markdown, 39 lines — SOURCE_MANIFEST — spm [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 3d13e2c59eb; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/ctlwt	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit ab5a23a28b2, whose plugin manifest is byte-identical to the one on disk. 1 of the 1 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/tests/test_phase3_step10_prelayout_basis_behaviour.py) = 33f5e92a23551df93afa5b5710f44a305bf0f3f1671e126100e1dc6cc5684054 here, ecc3ffb8ca751cad3fe2501399066d64e3b00052c2551d30a24fbfd6e993914d on main (+3/-21 lines vs main); that file is python, 474 lines — Step 10 must not publish a POST_ROUTE body under its PRE-LAYOUT header when [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base ab5a23a28b2; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/gk_land_diff.4VVj4y/wt_cand_gates	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 8111b161bc9, whose plugin manifest is byte-identical to the one on disk. 17 of the 18 file(s) it changed hold bytes main does not have. sha256(tools/gatekeeper-land-differential.sh) = 2ab5c639721f89028ef6b729db0bc17076b775cd78ab490baf10864a3174c4cf here, 2b8735f27571a5b0b59baaf5ff8195228d1d599a2770c1d15218d5fe73e645f4 on main (+5/-73 lines vs main); that file is shell, 684 lines — gatekeeper-land-differential.sh — THE LANDING GATE, ASKING THE RIGHT QUESTION. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 8111b161bc9; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/gk_land_diff.4VVj4y/wt_cand_tests	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 8111b161bc9, whose plugin manifest is byte-identical to the one on disk. 17 of the 18 file(s) it changed hold bytes main does not have. sha256(tools/gatekeeper-land-differential.sh) = 2ab5c639721f89028ef6b729db0bc17076b775cd78ab490baf10864a3174c4cf here, 2b8735f27571a5b0b59baaf5ff8195228d1d599a2770c1d15218d5fe73e645f4 on main (+5/-73 lines vs main); that file is shell, 684 lines — gatekeeper-land-differential.sh — THE LANDING GATE, ASKING THE RIGHT QUESTION. [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 8111b161bc9; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/gkc/clean	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit 8111b161bc9, whose plugin manifest is byte-identical to the one on disk. 13 of the 13 file(s) it changed hold bytes main does not have. sha256(tools/gatekeeper-land.sh) = 54ff418934f7300602eddcc24797e1557e5c83a626f43f976e06cf6a043ecac7 here, 6f771cc98d2a907b6b6fe81070cbaace2def23aea8e91b323465eb69a3c4c2a9 on main (+311/-829 lines vs main); that file is shell, 1036 lines — gatekeeper-land.sh — everything `gatekeeper-ci.yml` and `ci.yml` would have run, [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base 8111b161bc9; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/gkm/new	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit f6b0e77dd81, whose plugin manifest is byte-identical to the one on disk. 3 of the 3 file(s) it changed hold bytes main does not have. sha256(docs/INSTALL.md) = aa928ae7c9d58f629c4c4d7d6f7deec137661afc42e0ad116b0e2ff4b2bb22a7 here, 620080d49914cc52190459af14d71c71454cf2bfb2ac32f9711aed9df9fcb2df on main (+6/-10 lines vs main); that file is markdown, 119 lines — vibe-ic — Install & First Run (single source of truth) [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base f6b0e77dd81; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/gkm/old	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit f6b0e77dd81, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(docs/INSTALL.md) = aa928ae7c9d58f629c4c4d7d6f7deec137661afc42e0ad116b0e2ff4b2bb22a7 here, 620080d49914cc52190459af14d71c71454cf2bfb2ac32f9711aed9df9fcb2df on main (+6/-10 lines vs main); that file is markdown, 119 lines — vibe-ic — Install & First Run (single source of truth) [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base f6b0e77dd81; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/hyg/patched	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit f6b0e77dd81, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/checker_execution_wiring_audit.py) = ebdf6d37471e19ca374dee1d9dfd22af08187fc63cb35ffb089f2af34b562bbb here, 396342e59c0c9398213b41ea797b78a692288d4c9cebdba789243ff2ec346672 on main (+142/-503 lines vs main); that file is python, 881 lines — checker_execution_wiring_audit.py — a checker only its own TEST runs has [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base f6b0e77dd81; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/hyg2/patched	RECOVER	its worktree registration was pruned, so it has no HEAD and no merge-base and `git worktree list` cannot see it; the files on disk are its whole content, scoped against main commit f6b0e77dd81, whose plugin manifest is byte-identical to the one on disk. 2 of the 2 file(s) it changed hold bytes main does not have. sha256(vibe-ic-marketplace/plugins/vibe-ic/programs/checker_execution_wiring_audit.py) = ebdf6d37471e19ca374dee1d9dfd22af08187fc63cb35ffb089f2af34b562bbb here, 396342e59c0c9398213b41ea797b78a692288d4c9cebdba789243ff2ec346672 on main (+142/-503 lines vs main); that file is python, 881 lines — checker_execution_wiring_audit.py — a checker only its own TEST runs has [no worktree HEAD: its registration was pruned, so it has none -- judged from the files on disk against base f6b0e77dd81; re-measure before acting] [**DELETING THIS DIRECTORY DESTROYS THE CONTENT**: its worktree registration was already pruned, so it is on no ref and git cannot see it at all -- the files on disk are the only copy of anything here that is not on main.]
/tmp/js_ee849c19e	LANDED	whole tree 851000ea4ee is byte-for-byte a tree origin/main publishes, at ee849c19e42 (2026-08-16), against main a00f53f2094. [worktree HEAD when judged: ee849c19e42 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `origin/HEAD` in the clone, so the commit survives the directory]
/tmp/shard_2efa6af35be69b409bfe9c95026e5c0a03ba56bf_0	LANDED	whole tree 4e9686db2cb is byte-for-byte a tree origin/main publishes, at 2efa6af35be (2026-08-15), against main a00f53f2094. [worktree HEAD when judged: 2efa6af35be -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `main` in the clone, so the commit survives the directory]
/tmp/shard_36db60639da89dd18d116363049c9c23bb05f259_0	LANDED	whole tree 504e497a767 is byte-for-byte a tree origin/main publishes, at 36db60639da (2026-08-16), against main a00f53f2094. [worktree HEAD when judged: 36db60639da -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `origin/HEAD` in the clone, so the commit survives the directory]
/tmp/shard_3850b444c5654f66f4d6d9a3df3f3c03bde2e877_0	LANDED	whole tree 5d69899830d is byte-for-byte a tree origin/main publishes, at 3850b444c56 (2026-08-15), against main a00f53f2094. [worktree HEAD when judged: 3850b444c56 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `origin/HEAD` in the clone, so the commit survives the directory]
/tmp/shard_6a092da303c282cf9bab4fdfe48d0b0b985c3dce_0	LANDED	whole tree fd8a1949913 is byte-for-byte a tree origin/main publishes, at 6a092da303c (2026-08-15), against main a00f53f2094. [worktree HEAD when judged: 6a092da303c -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `origin/batch/v1.10.44` in the clone, so the commit survives the directory]
/tmp/shard_772c31dcb41a1625bf1c69832628722958752cb9_0	LANDED	whole tree 3673509a617 is byte-for-byte a tree origin/main publishes, at 772c31dcb41 (2026-08-16), against main a00f53f2094. [worktree HEAD when judged: 772c31dcb41 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `origin/HEAD` in the clone, so the commit survives the directory]
/tmp/shard_8172cb0b675051e6e8122a5cc6a3e0dc9ebf64c6_0	LANDED	whole tree 8dbce84c10f is byte-for-byte a tree origin/main publishes, at 8172cb0b675 (2026-08-16), against main a00f53f2094. [worktree HEAD when judged: 8172cb0b675 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `origin/HEAD` in the clone, so the commit survives the directory]
/tmp/shard_a4e2228eb581068976f8141c76787b4c8b8f5c2d_0	LANDED	whole tree 798ed43b0ee is byte-for-byte a tree origin/main publishes, at a4e2228eb58 (2026-08-15), against main a00f53f2094. [worktree HEAD when judged: a4e2228eb58 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `origin/HEAD` in the clone, so the commit survives the directory]
/tmp/shard_c5d7f2d00e1df23c35a8e289bc1dc3d29b62eee9_0	LANDED	whole tree 155bee74991 is byte-for-byte a tree origin/main publishes, at c5d7f2d00e1 (2026-08-16), against main a00f53f2094. [worktree HEAD when judged: c5d7f2d00e1 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `origin/HEAD` in the clone, so the commit survives the directory]
/tmp/shard_c8c2ab0f750efe97b5804f1bf41c279d28e4d2e5_0	LANDED	whole tree 74c193f9f2b is byte-for-byte a tree origin/main publishes, at c8c2ab0f750 (2026-08-16), against main a00f53f2094. [worktree HEAD when judged: c8c2ab0f750 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `origin/HEAD` in the clone, so the commit survives the directory]
/tmp/shard_e20d37fd49abd4775ddd7b32450c9226847f91cb_0	LANDED	whole tree a16fc0cee21 is byte-for-byte a tree origin/main publishes, at e20d37fd49a (2026-08-15), against main a00f53f2094. [worktree HEAD when judged: e20d37fd49a -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `origin/HEAD` in the clone, so the commit survives the directory]
/tmp/shard_ee849c19e4208b0c2e22795b9a02a5d08210c270_0	LANDED	whole tree 851000ea4ee is byte-for-byte a tree origin/main publishes, at ee849c19e42 (2026-08-16), against main a00f53f2094. [worktree HEAD when judged: ee849c19e42 -- re-measure before acting; these hosts are live] [safe to delete: its head is reachable from `origin/HEAD` in the clone, so the commit survives the directory]
/tmp/t2b_a/fresh	LANDED	whole tree 7d63dd82386 is byte-for-byte a tree origin/main publishes, at f6b0e77dd81 (2026-08-17), against main a00f53f2094. [worktree HEAD when judged: f6b0e77dd81 -- re-measure before acting; these hosts are live] [safe to delete: its head is ref `main` in the clone, so the commit survives the directory]
